date,Source,UNITONBT,SO2TONS,HEATINBA,NH3TONS,UNITONBA,HEAT_QA,HEATINBT,GFLOW_BA,NOXTONS,LOADMWBA,COTONS,LOADMWBT,Emissions_Load_SO2TONS,Emissions_Load_NOXTONS,Emissions_Load_COTONS,tavg,tmin,tmax,prcp,snow,wdir,wspd,pres
5/2/2023,LAKE-2,364.0,0.00117923,507.4375,0.014684664,45.5,4059.5,4059.5,4917.471324,0.022139954,55.02727724,0.006316177,440.2182179,2.1429917290961353e-05,0.000402345075214919,0.00011478265538111514,26.6,18.3,31.1,0.0,0.0,265,11.5,1004.8
5/2/2023,LAKE-3,889.0,0.003062566,612.0764706,0.008506628,52.29411765,10405.3,10405.3,5931.544029,0.046517317,66.36031637,0.006541225,1128.125378,4.6150563582673284e-05,0.000700980940787519,9.85713353674899e-05,26.6,18.3,31.1,0.0,0.0,265,11.5,1004.8
5/2/2023,LAKE-4,674.0,0.002477402,695.6833333,0.006676306,56.16666667,8348.2,8348.2,6741.830739,0.047532607,77.00356383,0.015298216,924.042766,3.217256288902856e-05,0.0006172780146245861,0.00019866893477519712,26.6,18.3,31.1,0.0,0.0,265,11.5,1004.8
5/20/2022,LAKE-2,490.0,0.001689725,637.1666667,0.017581943,54.44444444,5734.5,5734.5,6207.147874,0.032203263,70.51231254,0.014799856,634.6108129,2.3963545360130662e-05,0.0004567041108137226,0.0002098903789548015,27.8,22.8,33.3,0.0,0.0,256,32.0,999.5
5/20/2022,LAKE-3,620.0,0.001812296,519.3,0.020196008,51.66666667,6231.6,6231.6,5059.06428,0.033958995,52.52590681,0.003185193,630.3108817,3.450289790437223e-05,0.000646518966780309,6.0640419051148974e-05,27.8,22.8,33.3,0.0,0.0,256,32.0,999.5
5/20/2023,LAKE-2,529.0,0.001903435,651.73,0.022901566,52.9,6517.3,6517.3,6315.701061,0.035244442,74.06509758,0.013731735,740.6509758,2.5699486832431985e-05,0.00047585763269847027,0.00018540088987485542,23.8,16.1,28.3,1.8,0.0,74,19.4,1016.3
5/20/2023,LAKE-3,383.0,0.001385098,584.0625,0.011483801,47.875,4672.5,4672.5,5660.183735,0.025996867,65.22792841,0.004790138,521.8234272,2.1234738458866224e-05,0.00039855423334300553,7.343691754076358e-05,23.8,16.1,28.3,1.8,0.0,74,19.4,1016.3
5/20/2023,LAKE-4,123.0,0.000409932,477.4,0.003843837,41.0,1432.2,1432.2,4626.424921,0.010727707,52.89973534,0.002467618,158.699206,7.749225915125343e-06,0.00020279320739603534,4.6647076476658986e-05,23.8,16.1,28.3,1.8,0.0,74,19.4,1016.3
5/21/2022,LAKE-2,490.0,0.001672133,639.3333333,0.016815705,54.44444444,5754.0,5754.0,6228.2933,0.033284324,70.29154694,0.021499028,632.6239225,2.3788536072869644e-05,0.0004735181604185079,0.0003058550983143294,26.6,18.3,33.3,0.0,0.0,224,13.3,1006.7
5/21/2022,LAKE-3,504.0,0.001539432,577.1666667,0.015396182,56.0,5194.5,5194.5,5622.493244,0.03165484,58.28815391,0.00450552,524.5933852,2.6410718074498716e-05,0.0005430750139878637,7.729735285417963e-05,26.6,18.3,33.3,0.0,0.0,224,13.3,1006.7
5/21/2022,LAKE-4,222.0,0.000622665,548.325,0.004815553,55.5,2193.3,2193.3,5341.692713,0.014024285,57.07431568,0.0076004,228.2972627,1.0909723447077518e-05,0.00024571972231135123,0.00013316673024365907,26.6,18.3,33.3,0.0,0.0,224,13.3,1006.7
5/21/2023,LAKE-2,611.0,0.002319206,705.9727273,0.023300189,55.54545455,7765.7,7765.7,6841.441322,0.039026747,80.17039939,0.016935994,881.8743933,2.8928457605878966e-05,0.0004867974626164576,0.00021124996418706252,21.3,13.9,31.7,0.0,0.0,352,10.4,1013.6
5/21/2023,LAKE-3,499.0,0.001868219,628.09,0.01488643,49.9,6280.9,6280.9,6086.939691,0.035103,70.29009684,0.006413307,702.9009684,2.657869435366679e-05,0.0004994017874225481,9.124054864511693e-05,21.3,13.9,31.7,0.0,0.0,352,10.4,1013.6
5/21/2023,LAKE-4,574.0,0.002070236,709.66,0.010674322,57.4,7096.6,7096.6,6877.12296,0.040848515,79.58303965,0.004661542,795.8303965,2.6013532645959948e-05,0.0005132816637772142,5.85745658937017e-05,21.3,13.9,31.7,0.0,0.0,352,10.4,1013.6
5/22/2022,LAKE-4,125.0,0.000321964,361.2333333,0.001955825,41.66666667,1083.7,1083.7,3518.924603,0.006194955,35.79152702,0.00322146,107.3745811,8.995536843680608e-06,0.000173084400577218,9.00062184605836e-05,22.1,15.6,24.4,0.0,0.0,91,16.9,1014.1
5/22/2023,LAKE-2,1312.0,0.004757443,697.7869565,0.055434562,57.04347826,16049.1,16049.1,6762.21883,0.087789737,78.46388502,0.033620478,1804.669356,6.0632264114724304e-05,0.0011188553431635828,0.00042848347352964145,25.2,16.7,33.9,0.0,0.0,329,10.4,1008.6
5/22/2023,LAKE-3,1189.0,0.004430749,743.445,0.036977179,59.45,14868.9,14868.9,7204.521036,0.085276501,82.91776528,0.020244998,1658.355306,5.343546084530946e-05,0.0010284466870523455,0.0002441575449077274,25.2,16.7,33.9,0.0,0.0,329,10.4,1008.6
5/22/2023,LAKE-4,611.0,0.002289712,697.6090909,0.009084402,55.54545455,7673.7,7673.7,6760.443675,0.043734471,78.62270051,0.00481825,864.8497056,2.9122784960925785e-05,0.0005562575530515824,6.128319135244111e-05,25.2,16.7,33.9,0.0,0.0,329,10.4,1008.6
5/23/2022,LAKE-2,373.0,0.001259534,613.2142857,0.01076648,53.28571429,4292.5,4292.5,5973.947571,0.024023699,67.52274319,0.012932375,472.6592023,1.8653477931959002e-05,0.00035578677442651453,0.00019152620863773293,21.7,13.9,33.3,0.0,0.0,205,15.8,1006.3
5/23/2022,LAKE-3,634.0,0.001986462,613.7363636,0.016761751,57.63636364,6751.1,6751.1,5978.830342,0.038371108,62.98623966,0.008926599,692.8486363,3.153803133387436e-05,0.0006091982662741483,0.00014172300248730231,21.7,13.9,33.3,0.0,0.0,205,15.8,1006.3
5/23/2022,LAKE-4,527.0,0.001699604,581.73,0.004346908,52.7,5817.3,5817.3,5667.0012,0.019120383,63.17825954,0.008032391,631.7825954,2.6901722402212284e-05,0.0003026418128516872,0.0001271385292738946,21.7,13.9,33.3,0.0,0.0,205,15.8,1006.3
5/23/2023,LAKE-2,1038.0,0.003480314,613.1789474,0.035890681,54.63157895,11650.4,11650.4,5942.342435,0.064230758,67.25408376,0.026791075,1277.827591,5.174873859585534e-05,0.0009550462129439023,0.00039835610720094657,27.1,18.3,35.6,0.0,0.0,254,10.4,1007.0
5/23/2023,LAKE-3,1036.0,0.003443864,606.4578947,0.028489387,54.52631579,11522.7,11522.7,5877.177578,0.064415742,65.30777258,0.017478136,1240.847679,5.273283506616878e-05,0.0009863411268711195,0.0002676271951947193,27.1,18.3,35.6,0.0,0.0,254,10.4,1007.0
5/23/2023,LAKE-4,861.0,0.002822938,556.1647059,0.017639075,50.64705882,9454.8,9454.8,5389.685694,0.055947884,60.22744054,0.00735772,1023.866489,4.687129279759362e-05,0.0009289434101527569,0.0001221655765881895,27.1,18.3,35.6,0.0,0.0,254,10.4,1007.0
5/24/2022,LAKE-2,402.0,0.001137326,492.2375,0.00992448,50.25,3937.9,3937.9,4795.238275,0.022158729,50.99390017,0.010484045,407.9512014,2.230317736451732e-05,0.0004345368549204656,0.00020559409978544499,26.2,15.6,31.7,0.0,0.0,281,22.0,1001.9
5/24/2022,LAKE-3,87.0,0.000239303,435.55,0.002355235,43.5,871.1,871.1,4243.136525,0.004439932,44.27972386,0.001166475,88.55944771,5.4043471625209005e-06,0.00010027009233476282,2.6343321464426135e-05,26.2,15.6,31.7,0.0,0.0,281,22.0,1001.9
5/24/2022,LAKE-4,541.0,0.001743048,585.68,0.002421329,54.1,5856.8,5856.8,5705.654221,0.025175044,63.28110134,0.006684794,632.8110134,2.7544526929688863e-05,0.0003978287903798989,0.00010563649902493938,26.2,15.6,31.7,0.0,0.0,281,22.0,1001.9
5/24/2023,LAKE-2,1440.0,0.00476376,661.6333333,0.053050202,60.0,15879.2,15879.2,6411.792185,0.0903225,72.17238819,0.032358,1732.137317,6.600529814059904e-05,0.001251482765988265,0.0004483432073054696,30.3,24.4,35.6,0.0,0.0,266,12.6,1005.4
5/24/2023,LAKE-3,1225.0,0.004160675,633.5727273,0.036936594,55.68181818,13938.6,13938.6,6139.93118,0.07789784,69.25724809,0.018323479,1523.659458,6.007566160574544e-05,0.001124760832234794,0.0002645712832278375,30.3,24.4,35.6,0.0,0.0,266,12.6,1005.4
5/24/2023,LAKE-4,854.0,0.00276105,617.0933333,-0.003372004,56.93333333,9256.4,9256.4,5980.198734,0.061337761,65.79464263,0.006111164,986.9196394,4.196466292137075e-05,0.0009322607213620183,9.288239521820167e-05,30.3,24.4,35.6,0.0,0.0,266,12.6,1005.4
5/25/2022,LAKE-2,650.0,0.002269901,694.9454545,0.021301027,59.09090909,7644.4,7644.4,6769.997382,0.046343888,76.26443441,0.02200542,838.9087785,2.9763559089639876e-05,0.000607673660186789,0.0002885410502318573,21.4,11.1,32.2,0.0,0.0,192,8.6,1008.3
5/25/2022,LAKE-3,468.0,0.001621052,688.35,0.006289821,58.5,5506.8,5506.8,6705.828663,0.010158879,72.89198943,0.004084872,583.1359154,2.2239096678198594e-05,0.0001393689358657967,5.604006739208024e-05,21.4,11.1,32.2,0.0,0.0,192,8.6,1008.3
5/25/2023,LAKE-1,672.0,0.00182527,484.1153846,0.012620536,51.69230769,6293.5,6293.5,4691.484407,0.036428353,50.09181771,0.000461647,651.1936302,3.643848603313142e-05,0.0007272316051874412,9.216016130072273e-06,28.5,18.3,35.6,0.0,0.0,181,12.6,1004.4
5/25/2023,LAKE-2,873.0,0.002857766,604.4875,0.031163699,54.5625,9671.8,9671.8,5857.947809,0.053112046,65.56918501,0.020083612,1049.10696,4.358397926654358e-05,0.000810015344737011,0.000306296501884796,28.5,18.3,35.6,0.0,0.0,181,12.6,1004.4
5/25/2023,LAKE-3,801.0,0.002638356,590.2,0.02240054,53.4,8853.0,8853.0,5719.46359,0.049096492,63.15262846,0.01341476,947.2894269,4.1777453517569714e-05,0.0007774259472208197,0.0002124180786631347,28.5,18.3,35.6,0.0,0.0,181,12.6,1004.4
5/25/2023,LAKE-4,584.0,0.001808631,517.6666667,-0.000371469,48.66666667,6212.0,6212.0,5016.765393,0.034477643,55.02881128,0.012071797,660.3457354,3.286698291186493e-05,0.0006265380297707932,0.00021937230187611643,28.5,18.3,35.6,0.0,0.0,181,12.6,1004.4
5/26/2022,LAKE-2,786.0,0.002540011,574.1,0.023317764,52.4,8611.5,8611.5,5592.779547,0.046839111,62.27958951,0.022944429,934.1938426,4.0784003555324656e-05,0.0007520780301944543,0.00036841008716532883,25.6,15.6,36.1,0.0,0.0,18,8.3,1009.0
5/26/2022,LAKE-3,602.0,0.001890558,589.9,0.018016368,54.72727273,6488.9,6488.9,5746.619812,0.034106508,60.81965097,0.00038065,669.0161607,3.108465717655203e-05,0.0005607810544132098,6.258667945788772e-06,25.6,15.6,36.1,0.0,0.0,18,8.3,1009.0
5/26/2022,LAKE-4,1049.0,0.003423701,640.6111111,0.005051234,58.27777778,11531.0,11531.0,6240.748901,0.066175404,69.41702874,0.020783288,1249.506517,4.9320765554852525e-05,0.0009533021680870057,0.0002993975452023935,25.6,15.6,36.1,0.0,0.0,18,8.3,1009.0
5/26/2023,LAKE-1,764.0,0.00219961,495.1666667,0.014718091,50.93333333,7427.5,7427.5,4798.589887,0.043431292,51.81072131,0.001326199,777.1608196,4.245472644241015e-05,0.0008382684298127561,2.559699935588486e-05,28.7,21.1,36.1,0.0,0.0,179,11.2,1005.4
5/26/2023,LAKE-2,1051.0,0.003478862,614.3263158,0.041435321,55.31578947,11672.2,11672.2,5953.250735,0.068162364,66.9308515,0.022935763,1271.686179,5.1976957143597675e-05,0.0010183997733840275,0.0003426784881109723,28.7,21.1,36.1,0.0,0.0,179,11.2,1005.4
5/26/2023,LAKE-3,866.0,0.002849277,598.1625,0.026023774,54.125,9570.6,9570.6,5796.730748,0.053308846,64.27236141,0.011959564,1028.357783,4.433129478196964e-05,0.0008294209957517725,0.00018607631239357634,28.7,21.1,36.1,0.0,0.0,179,11.2,1005.4
5/26/2023,LAKE-4,682.0,0.002325239,651.575,0.013496006,56.83333333,7818.9,7818.9,6314.308977,0.050119782,71.09679092,0.011933822,853.1614911,3.2705259547036674e-05,0.0007049513958568975,0.0001678531737589711,28.7,21.1,36.1,0.0,0.0,179,11.2,1005.4
5/27/2022,LAKE-2,676.0,0.001839989,523.5083333,0.018321007,56.33333333,6282.1,6282.1,5099.818723,0.035417713,53.40187138,0.015682379,640.8224565,3.4455515367746276e-05,0.0006632298098314322,0.0002936672179221297,28.9,17.8,39.4,0.0,0.0,229,11.9,1008.1
5/27/2022,LAKE-3,568.0,0.001530532,521.49,0.014209837,56.8,5214.9,5214.9,5080.223455,0.031050327,50.19497123,0.002378224,501.9497123,3.049173975988351e-05,0.0006185943778655294,4.7379726329609055e-05,28.9,17.8,39.4,0.0,0.0,229,11.9,1008.1
5/27/2022,LAKE-4,822.0,0.002400007,545.1333333,0.006495823,54.8,8177.0,8177.0,5310.682866,0.046360806,56.92377106,0.003191708,853.8565659,4.2161771001964955e-05,0.000814436660409125,5.60698622133767e-05,28.9,17.8,39.4,0.0,0.0,229,11.9,1008.1
5/27/2023,LAKE-1,814.0,0.002350239,495.95,0.015425358,50.875,7935.2,7935.2,4806.102535,0.044444765,51.84219464,0.000909322,829.4751143,4.53344812332968e-05,0.0008573087097996358,1.7540191080151384e-05,30.2,24.4,35.0,0.0,0.0,227,19.4,1005.5
5/27/2023,LAKE-2,1347.0,0.003651479,510.2666667,0.02508981,56.125,12246.4,12246.4,4944.919448,0.067031303,51.82326436,0.02454115,1243.758345,7.046022756564151e-05,0.001293459681241894,0.0004735546921459889,30.2,24.4,35.0,0.0,0.0,227,19.4,1005.5
5/27/2023,LAKE-3,1094.0,0.003232206,540.35,0.028639726,54.7,10807.0,10807.0,5236.411747,0.06026104,55.67193538,0.016562117,1113.438708,5.80580857830418e-05,0.00108243120323869,0.000297494902718074,30.2,24.4,35.0,0.0,0.0,227,19.4,1005.5
5/27/2023,LAKE-4,269.0,0.00065489,323.4428571,0.003044799,38.42857143,2264.1,2264.1,3134.507082,0.013239879,31.30899696,0.002608253,219.1629787,2.0916990756257045e-05,0.0004228777758966571,8.330682082636734e-05,30.2,24.4,35.0,0.0,0.0,227,19.4,1005.5
5/28/2022,LAKE-2,673.0,0.001846021,516.5666667,0.019270614,56.08333333,6198.8,6198.8,5032.250472,0.038715731,53.19870182,0.017004112,638.3844219,3.470048961431593e-05,0.0007277570631515836,0.0003196339650830976,32.6,24.4,38.9,0.0,0.0,235,25.9,1002.6
5/28/2022,LAKE-3,357.0,0.000999905,481.7142857,0.017295474,51.0,3372.0,3372.0,4692.663736,0.022341133,47.06168094,0.001466955,329.4317666,2.124669115144445e-05,0.00047472025124821216,3.1170901053667295e-05,32.6,24.4,38.9,0.0,0.0,235,25.9,1002.6
5/28/2022,LAKE-4,809.0,0.002411372,543.74,0.003429919,53.93333333,8156.1,8156.1,5297.070587,0.047203539,57.63190876,0.00970536,864.4786314,4.1840918544652414e-05,0.0008190521538436722,0.00016840254311923988,32.6,24.4,38.9,0.0,0.0,235,25.9,1002.6
5/28/2023,LAKE-1,569.0,0.001820762,565.2,0.013591619,51.72727273,6217.2,6217.2,5477.052418,0.033776035,61.13819907,4.774e-05,672.5201897,2.9781086582470707e-05,0.0005524538752168384,7.808538806538974e-07,27.9,18.9,34.4,0.0,0.0,242,15.1,1006.1
5/28/2023,LAKE-2,912.0,0.002881635,566.4705882,0.028941799,53.64705882,9630.0,9630.0,5489.654561,0.054639209,60.38618353,0.022343845,1026.56512,4.7720104691968105e-05,0.000904829644894765,0.00037001584955107365,27.9,18.9,34.4,0.0,0.0,242,15.1,1006.1
5/28/2023,LAKE-3,739.0,0.002374209,568.8428571,0.022380264,52.78571429,7963.8,7963.8,5512.596881,0.044481871,60.16255166,0.007449739,842.2757232,3.946323642350644e-05,0.0007393614428354517,0.0001238268456780412,27.9,18.9,34.4,0.0,0.0,242,15.1,1006.1
5/29/2022,LAKE-4,563.0,0.001896728,598.6,0.005746058,51.18181818,6584.6,6584.6,5831.340512,0.037911688,65.2845523,0.004631633,718.1300753,2.9053243580258114e-05,0.0005807145283892833,7.094531304613081e-05,29.2,22.8,35.6,0.0,0.0,242,30.6,997.8
5/29/2023,LAKE-1,789.0,0.002614016,624.6857143,0.020102258,56.35714286,8745.6,8745.6,6053.642514,0.050420732,67.91521856,7.67475e-05,950.8130599,3.8489399805003e-05,0.0007424069754771618,1.1300486345663023e-06,27.4,19.4,35.6,0.0,0.0,221,11.2,1006.7
5/29/2023,LAKE-2,1440.0,0.00444012,616.6833333,0.049974533,60.0,14800.4,14800.4,5976.279918,0.08270398,65.43858763,0.03160915,1570.526103,6.785170891989803e-05,0.0012638411523735998,0.00048303533350571495,27.4,19.4,35.6,0.0,0.0,221,11.2,1006.7
5/29/2023,LAKE-3,859.0,0.00276434,579.0,0.02957042,53.6875,9264.0,9264.0,5610.97896,0.051646702,61.41988387,0.006906914,982.7181419,4.500724888785108e-05,0.0008408791867681531,0.00011245403873799281,27.4,19.4,35.6,0.0,0.0,221,11.2,1006.7
5/3/2022,LAKE-2,832.0,0.002643933,632.95,0.025534097,59.42857143,8861.3,8861.3,6165.951471,0.052342321,67.76869503,0.023484063,948.7617304,3.901407572965036e-05,0.0007723672556602865,0.0003465326134670886,25.4,18.9,31.1,0.0,0.0,240,20.5,1005.5
5/3/2022,LAKE-3,869.0,0.002511193,527.7625,0.020902572,54.3125,8444.2,8444.2,5141.323908,0.048438638,52.24628304,0.004559147,835.9405286,4.806452926186957e-05,0.000927121226268195,8.726260960056232e-05,25.4,18.9,31.1,0.0,0.0,240,20.5,1005.5
5/3/2023,LAKE-2,738.0,0.002347599,562.2785714,0.02159396,52.71428571,7871.9,7871.9,5448.904347,0.043553728,59.90451998,0.018900875,838.6632797,3.918901279542479e-05,0.0007270524497073183,0.00031551667564167667,24.1,14.4,32.2,0.0,0.0,253,11.9,1005.9
5/3/2023,LAKE-3,416.0,0.001524909,645.375,0.01599535,52.0,5163.0,5163.0,6254.469325,0.028426622,70.85613262,0.00254105,566.849061,2.1521199981066652e-05,0.00040118788521032323,3.58621040415457e-05,24.1,14.4,32.2,0.0,0.0,253,11.9,1005.9
5/3/2023,LAKE-4,560.0,0.001992537,611.0272727,0.005671936,50.90909091,6721.3,6721.3,5921.458408,0.041568919,66.80691108,0.011742578,734.8760219,2.982531249819311e-05,0.0006222248316528512,0.00017576891088316425,24.1,14.4,32.2,0.0,0.0,253,11.9,1005.9
5/30/2022,LAKE-2,382.0,0.001293725,638.1714286,0.015476207,54.57142857,4467.2,4467.2,6216.964697,0.029239202,71.33250411,0.01322059,499.3275288,1.8136542606228714e-05,0.0004099001200758491,0.00018533752831125725,27.6,21.7,33.9,0.0,0.0,261,22.7,1000.7
5/30/2022,LAKE-4,553.0,0.001906003,649.25,0.002217976,55.3,6492.5,6492.5,6324.874225,0.036460708,72.73742864,0.011481904,727.3742864,2.6203882040337134e-05,0.0005012647364873909,0.00015785413664851265,27.6,21.7,33.9,0.0,0.0,261,22.7,1000.7
5/30/2023,LAKE-1,1220.0,0.004527141,688.2954545,0.039859773,55.45454545,15142.5,15142.5,6670.208842,0.083424164,77.28454181,0.00153442,1700.25992,5.8577574427881575e-05,0.0010794417880498528,1.985416441715203e-05,29.6,20.0,36.1,0.0,0.0,255,11.5,1004.8
5/30/2023,LAKE-2,1287.0,0.004717249,657.7791667,0.060704182,53.625,15786.7,15786.7,6374.541425,0.096243903,73.9500109,0.031423669,1774.800262,6.37896998606122e-05,0.001301472465367818,0.0004249312287795755,29.6,20.0,36.1,0.0,0.0,255,11.5,1004.8
5/30/2023,LAKE-3,1295.0,0.004769365,698.3869565,0.044370487,56.30434783,16062.9,16062.9,6767.881637,0.089002532,77.71517631,0.024473372,1787.449055,6.136980222466924e-05,0.0011452400448140989,0.00031491110439455937,29.6,20.0,36.1,0.0,0.0,255,11.5,1004.8
5/30/2023,LAKE-4,200.0,0.000633645,594.75,0.000910919,50.0,2379.0,2379.0,5763.50489,0.004576998,66.07667445,0.00140385,264.3066978,9.5895413211129e-06,6.92679835675356e-05,2.1245772607129143e-05,29.6,20.0,36.1,0.0,0.0,255,11.5,1004.8
5/31/2022,LAKE-2,423.0,0.001353737,584.05,0.01425235,52.875,4672.4,4672.4,5689.744711,0.025795042,64.5040833,0.012392225,516.0326664,2.0986841929121718e-05,0.0003998978154612423,0.00019211535713739846,27.6,17.8,35.0,0.0,0.0,259,9.4,1002.9
5/31/2022,LAKE-3,567.0,0.001733124,587.41,0.022347782,56.7,5874.1,5874.1,5722.518314,0.037272533,60.01602657,0.00230204,600.1602657,2.8877686495599003e-05,0.0006210429968489665,3.835708779079208e-05,27.6,17.8,35.0,0.0,0.0,259,9.4,1002.9
5/31/2022,LAKE-4,739.0,0.00250786,601.3642857,0.007999254,52.78571429,8419.1,8419.1,5858.440043,0.050884618,66.26915514,0.004600472,927.7681719,3.7843548702286966e-05,0.0007678476946401584,6.942101480366029e-05,27.6,17.8,35.0,0.0,0.0,259,9.4,1002.9
5/31/2023,LAKE-1,798.0,0.002900584,647.78,0.025066909,53.2,9716.7,9716.7,6277.538285,0.054092145,72.40275718,8.19145e-05,1086.041358,4.00617892601642e-05,0.0007471006230539245,1.1313726602476328e-06,30.2,23.3,35.0,0.0,0.0,257,18.7,1001.6
5/31/2023,LAKE-3,1129.0,0.004081573,690.81,0.038866667,56.45,13816.2,13816.2,6694.54644,0.076503033,76.64437326,0.019540348,1532.887465,5.325339390739249e-05,0.0009981558951559233,0.0002549482391057392,30.2,23.3,35.0,0.0,0.0,257,18.7,1001.6
5/31/2023,LAKE-4,550.0,0.001996315,669.14,0.000125299,55.0,6691.4,6691.4,6484.576058,0.042065973,74.20299104,0.00763935,742.0299104,2.690343033374305e-05,0.0005669040076473985,0.00010295204941107991,30.2,23.3,35.0,0.0,0.0,257,18.7,1001.6
5/4/2022,LAKE-2,1416.0,0.00468249,654.4291667,0.045265146,59.0,15706.3,15706.3,6375.272823,0.085999741,70.68850308,0.03735745,1696.524074,6.624118203070032e-05,0.0012166015299923932,0.0005284798570104336,25.9,21.1,31.1,0.0,0.0,270,24.5,1004.2
5/4/2022,LAKE-3,73.0,0.000174926,309.6,0.001661412,36.5,619.2,619.2,3016.101021,0.003205283,29.22318607,0.000296636,58.44637214,5.9858634024705435e-06,0.00010968287278198206,1.0150707020427223e-05,25.9,21.1,31.1,0.0,0.0,270,24.5,1004.2
5/4/2023,LAKE-2,490.0,0.001569338,584.7777778,0.017616238,54.44444444,5263.0,5263.0,5667.181347,0.029343021,62.34652287,0.009562126,561.1187059,2.5171219303957952e-05,0.00047064406560705445,0.00015337063816595167,25.1,18.9,30.6,0.0,0.0,233,19.1,1005.5
5/4/2023,LAKE-3,427.0,0.001186565,500.975,0.01271531,53.375,4007.8,4007.8,4854.951143,0.022348256,49.55502624,0.003079843,396.4402099,2.3944392527477353e-05,0.0004509785928023757,6.21499620459085e-05,25.1,18.9,30.6,0.0,0.0,233,19.1,1005.5
5/4/2023,LAKE-4,436.0,0.001200836,450.1444444,0.002952193,48.44444444,4051.3,4051.3,4362.184027,0.023046527,45.16352884,0.008343725,406.4717596,2.6588622077211453e-05,0.0005102906613353112,0.00018474475343942145,25.1,18.9,30.6,0.0,0.0,233,19.1,1005.5
5/5/2022,LAKE-2,581.0,0.001892015,641.99,0.016906059,58.1,6419.9,6419.9,6254.261795,0.037653265,69.53081693,0.019884736,695.3081693,2.7211171729864498e-05,0.0005415334762700594,0.0002859845012322941,23.1,13.3,29.4,0.0,0.0,327,13.3,1009.8
5/5/2022,LAKE-3,418.0,0.001142448,498.75,0.010076413,52.25,3990.0,3990.0,4858.802681,0.021833273,48.63411355,0.00273339,389.0729084,2.349067180643616e-05,0.00044892918583893873,5.620314220778061e-05,23.1,13.3,29.4,0.0,0.0,327,13.3,1009.8
5/5/2023,LAKE-2,606.0,0.002090334,636.6545455,0.020821046,55.09090909,7003.2,7003.2,6169.746497,0.038265023,69.86895715,0.017827308,768.5585287,2.9917921853510877e-05,0.0005476684433381443,0.00025515348628614816,24.3,13.9,31.7,0.0,0.0,237,24.8,1007.4
5/5/2023,LAKE-3,267.0,0.000584935,338.55,0.006336066,44.5,2031.3,2031.3,3280.800634,0.014620698,30.55758173,0.002284693,183.3454904,1.9142057940590836e-05,0.0004784638434148761,7.47668130347172e-05,24.3,13.9,31.7,0.0,0.0,237,24.8,1007.4
5/5/2023,LAKE-4,607.0,0.0019926,606.4181818,0.005522255,55.18181818,6670.6,6670.6,5876.731628,0.038033293,64.51782863,0.0125907,709.6961149,3.08844863863485e-05,0.0005895005118370488,0.00019515070899558265,24.3,13.9,31.7,0.0,0.0,237,24.8,1007.4
5/6/2022,LAKE-2,556.0,0.001940327,598.0,0.020374374,50.54545455,6578.0,6578.0,5825.571098,0.037456775,65.96193817,0.015967166,725.5813199,2.9415857899737638e-05,0.0005678543723725151,0.0002420663558861585,24.3,15.0,34.4,0.0,0.0,223,15.1,1008.6
5/6/2022,LAKE-3,541.0,0.001815829,605.59,0.014613986,54.1,6055.9,6055.9,5899.515984,0.037267377,62.69317088,0.005237,626.9317088,2.896374476696432e-05,0.000594440773642362,8.353381917823329e-05,24.3,15.0,34.4,0.0,0.0,223,15.1,1008.6
5/6/2023,LAKE-2,290.0,0.000885704,439.9571429,0.00883157,41.42857143,3079.7,3079.7,4263.577434,0.016755516,47.38387788,0.009353463,331.6871451,1.8692096122716076e-05,0.0003536121725290923,0.0001973975837032104,24.8,16.1,30.0,0.0,0.0,235,15.5,1009.0
5/6/2023,LAKE-3,561.0,0.001840482,621.84,0.018441763,56.1,6218.4,6218.4,6026.246067,0.035359837,66.00597875,0.00585827,660.0597875,2.788356501720687e-05,0.0005357065779438957,8.875362673112396e-05,24.8,16.1,30.0,0.0,0.0,235,15.5,1009.0
5/6/2023,LAKE-4,741.0,0.001915094,466.0714286,0.007672125,52.92857143,6525.0,6525.0,4516.728629,0.037230351,46.44497066,0.011557872,650.2295892,4.123361416286445e-05,0.0008016013460864139,0.00024885088386876806,24.8,16.1,30.0,0.0,0.0,235,15.5,1009.0
5/7/2022,LAKE-2,496.0,0.001732798,658.9111111,0.021210236,55.11111111,5930.2,5930.2,6419.068012,0.03688618,72.4215597,0.013325965,651.7940373,2.3926549043930628e-05,0.0005093259542158134,0.00018400549581093874,27.7,18.9,35.6,0.0,0.0,247,23.0,1004.1
5/7/2022,LAKE-3,694.0,0.00221829,628.5083333,0.020750786,57.83333333,7542.1,7542.1,6122.856184,0.043143985,64.49325066,0.005045276,773.9190079,3.439569222048576e-05,0.0006689689937858685,7.822951934300903e-05,27.7,18.9,35.6,0.0,0.0,247,23.0,1004.1
5/7/2023,LAKE-2,411.0,0.001099361,472.25,0.010497237,51.375,3778.0,3778.0,4576.453433,0.021700984,47.97828929,0.010421353,383.8263143,2.2913718189388157e-05,0.000452308415350755,0.00021720976621340474,24.6,11.7,32.2,0.0,0.0,241,11.2,1009.0
5/7/2023,LAKE-3,741.0,0.002225268,534.0357143,0.022237046,52.92857143,7476.5,7476.5,5175.207975,0.041711536,55.45509695,0.00525978,776.3713573,4.0127384539718126e-05,0.0007521677590358987,9.484754854440842e-05,24.6,11.7,32.2,0.0,0.0,241,11.2,1009.0
